2024-06-01 17:18:21,234 - INFO - Valid IP address found: mostl-mar-core-00 in file: deviceList.csv
2024-06-01 17:18:24,247 - ERROR - Device IP: mostl-mar-core-00.mgmt.internal.das, is not reachable on port TCP 22.
2024-06-01 17:18:24,248 - DEBUG - NoneType: None

2024-06-01 17:18:24,258 - INFO - Hostname successfully validated: msjac-woo-core-01.mgmt.internal.das
2024-06-01 17:18:24,258 - INFO - Valid IP address found: msjac-woo-core-01 in file: deviceList.csv
2024-06-01 17:18:24,325 - INFO - Device msjac-woo-core-01.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:24,341 - INFO - Hostname successfully validated: nccar-wes-core-00.mgmt.internal.das
2024-06-01 17:18:24,341 - INFO - Valid IP address found: nccar-wes-core-00 in file: deviceList.csv
2024-06-01 17:18:24,347 - INFO - Device nccar-wes-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:24,382 - INFO - Hostname successfully validated: ncdur-pro-core-00.mgmt.internal.das
2024-06-01 17:18:24,382 - INFO - Valid IP address found: ncdur-pro-core-00 in file: deviceList.csv
2024-06-01 17:18:24,405 - INFO - Device ncdur-pro-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:24,416 - INFO - Hostname successfully validated: ncmor-sou-core-00.mgmt.internal.das
2024-06-01 17:18:24,417 - INFO - Valid IP address found: ncmor-sou-core-00 in file: deviceList.csv
2024-06-01 17:18:27,419 - ERROR - Device IP: ncmor-sou-core-00.mgmt.internal.das, is not reachable on port TCP 22.
2024-06-01 17:18:27,419 - DEBUG - NoneType: None

2024-06-01 17:18:27,419 - INFO - Hostname successfully validated: ncwin-uni-core-00.mgmt.internal.das
2024-06-01 17:18:27,419 - INFO - Valid IP address found: ncwin-uni-core-00 in file: deviceList.csv
2024-06-01 17:18:27,451 - INFO - Device ncwin-uni-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:27,460 - INFO - Hostname successfully validated: nelin-nor-core-01.mgmt.internal.das
2024-06-01 17:18:27,460 - INFO - Valid IP address found: nelin-nor-core-01 in file: deviceList.csv
2024-06-01 17:18:27,587 - INFO - Device nelin-nor-core-01.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:27,587 - INFO - Hostname successfully validated: nhman-el2-core-00.mgmt.internal.das
2024-06-01 17:18:27,587 - INFO - Valid IP address found: nhman-el2-core-00 in file: deviceList.csv
2024-06-01 17:18:27,604 - INFO - Device nhman-el2-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:27,623 - INFO - Hostname successfully validated: njise-woo-core-00.mgmt.internal.das
2024-06-01 17:18:27,623 - INFO - Valid IP address found: njise-woo-core-00 in file: deviceList.csv
2024-06-01 17:18:27,636 - INFO - Device njise-woo-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:27,645 - INFO - Hostname successfully validated: njlak-cli-core-00.mgmt.internal.das
2024-06-01 17:18:27,645 - INFO - Valid IP address found: njlak-cli-core-00 in file: deviceList.csv
2024-06-01 17:18:27,658 - INFO - Device njlak-cli-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:27,667 - INFO - Hostname successfully validated: njmor-spe-core-00.mgmt.internal.das
2024-06-01 17:18:27,668 - INFO - Valid IP address found: njmor-spe-core-00 in file: deviceList.csv
